0,32.4696263736
0.5,32.496
1.0,32.496
1.5,45.70585
2.0,33.4154285714
2.5,35.5621333333
3.0,36.8054814815
3.5,32.9058
4.0,34.7869090909
4.5,43.0931525424
5.0,33.6892307692
5.5,38.2020571429
6.0,40.6361153846
6.5,34.8331851852
7.0,40.2711794872
7.5,33.8760294118
8.0,39.6541369863
8.5,36.017875
9.0,35.0882181818
9.5,40.5556923077
10.0,0
