0 1
0.10000000000000001 2
0.20000000000000001 8
0.30000000000000004 16
0.40000000000000002 21.5424
0.5 22.5415
0.59999999999999998 24.17
0.69999999999999996 25.6564
0.79999999999999993 26.5383
0.89999999999999991 28.006
0.99999999999999989 28.7813
1.0999999999999999 30.0734
1.2 31.2481
1.3 32.0074
1.4000000000000001 33.2341
1.5000000000000002 33.8604
1.6000000000000003 34.9937
1.7000000000000004 10
1.8000000000000005 10
1.9000000000000006 1
2.0000000000000004 4
2.1000000000000005 5.57776
2.2000000000000006 7.30649
2.3000000000000007 8.21603
2.4000000000000008 10.0851
2.5000000000000009 11.2168
2.600000000000001 12.7257
2.7000000000000011 6.40213
2.8000000000000012 7.42544
2.9000000000000012 8.79246
3.0000000000000013 10.1712
3.1000000000000014 11.4706
3.2000000000000015 12.7939
3.3000000000000016 6.39696
3.4000000000000017 7.6881
3.5000000000000018 9.12576
3.6000000000000019 10.3638
3.700000000000002 11.9814
3.800000000000002 6.31677
3.9000000000000021 6.31677
4.0000000000000018 7.75297
4.1000000000000014 9.07009
4.2000000000000011 10.4118
4.3000000000000007 11.8548
4.4000000000000004 6.45409
4.5 6.45409
4.5999999999999996 7.99194
4.6999999999999993 9.16565
4.7999999999999989 10.5903
4.8999999999999986 12.0117
4.9999999999999982 6.44888
5.0999999999999979 6.9034
5.1999999999999975 8.2362
5.2999999999999972 9.48563
5.3999999999999968 10.96
5.4999999999999964 12.1749
5.5999999999999961 6.40858
5.6999999999999957 6.71695
5.7999999999999954 8.08109
5.899999999999995 9.35153
5.9999999999999947 10.8443
6.0999999999999943 12.1538
6.199999999999994 13.3344
6.2999999999999936 6.66722
6.3999999999999932 7.6545
6.4999999999999929 9.20746
6.5999999999999925 10.4357
6.6999999999999922 12.0436
6.7999999999999918 6.4248
6.8999999999999915 6.4248
6.9999999999999911 7.44493
7.0999999999999908 8.69386
7.1999999999999904 10.2836
7.2999999999999901 11.4832
7.3999999999999897 12.8833
7.4999999999999893 6.48044
7.599999999999989 7.07709
7.6999999999999886 8.38187
7.7999999999999883 9.92096
7.8999999999999879 11.2495
7.9999999999999876 12.5163
8.0999999999999872 6.45542
8.1999999999999869 7.33496
8.2999999999999865 8.60012
8.3999999999999861 10.1057
8.4999999999999858 11.3242
8.5999999999999854 12.7419
8.6999999999999851 6.44921
8.7999999999999847 6.90371
8.8999999999999844 8.35787
8.999999999999984 9.69554
9.0999999999999837 11.142
9.1999999999999833 12.4198
9.2999999999999829 6.48644
9.3999999999999826 7.22377
9.4999999999999822 8.50573
9.5999999999999819 10.0256
9.6999999999999815 11.253
9.7999999999999812 12.5993
9.8999999999999808 6.33933
9.9999999999999805 6.94838
10.09999999999998 7.77129
10.19999999999998 7.77129
10.299999999999979 1
10.399999999999979 1
10.499999999999979 1
10.599999999999978 1
10.699999999999978 1
10.799999999999978 1
10.899999999999977 1
10.999999999999977 1
