0,1.49824
0.5,2.6624
1.0,2.6624
1.5,1.3312
2.0,0.23296
2.5,0.9984
3.0,0.89856
3.5,0.2496
4.0,0.9152
4.5,0.98176
5.0,0.43264
5.5,1.1648
6.0,0.43264
6.5,0.89856
7.0,0.64896
7.5,0.56576
8.0,1.21472
8.5,0.26624
9.0,0.9152
9.5,0.64896
10.0,0.0
